gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
783949849		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:58874									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=58874												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:58874	58874	279	A. MURIE				male				native	present	Skin | Skull																			1927-06-20		171	171	1927	6	20	20 JUN 1927										| USA | Montana | Teton |  |  |  |	North America				United States	US	Montana	Teton		GLACIER NAT'L PARK,ST.MARYS	USA | MONTANA | TETON | GLACIER NAT'L PARK,ST.MARYS											48.744	-113.428	NAD27	187						decimal degrees							VertNet Georeferencing Guidelines	Topozone.com	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783949453		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:58152									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=58152												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:58152	58152		J.A. MUNRO				female				native	present	Skin | Skull																			1919-05-06		126	126	1919	5	6	6 MAY 1919										| Canada | British Columbia |  |  |  |  |	North America				Canada	CA	British Columbia			OKANAGAN	CANADA | BRITISH COLUMBIA | OKANAGAN											49.4167	-120	NAD27	56932				49.4167	-120	degrees minutes seconds							VertNet Georeferencing Guidelines	BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data	requires verification	just a guess on this one, many other Okanagan references and Okanagan Districts within the region (see ttp://www.bcstats.gov.bc.ca/data/pop/maps/																																			Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783949452		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:58151									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=58151												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:58151	58151		J.A. MUNRO				female				native	present	Skin | Skull																			1919-05-06		126	126	1919	5	6	6 MAY 1919										| Canada | British Columbia |  |  |  |  |	North America				Canada	CA	British Columbia			OKANAGAN	CANADA | BRITISH COLUMBIA | OKANAGAN											49.4167	-120	NAD27	56932				49.4167	-120	degrees minutes seconds							VertNet Georeferencing Guidelines	BCGNIS downloaded April 2003/ SoftMap Oct 2003 (www.softmaptechnologies.com); degrees & minutes converted to dec lat/long for calculations; SoftMap uses same lat/long data	requires verification	just a guess on this one, many other Okanagan references and Okanagan Districts within the region (see ttp://www.bcstats.gov.bc.ca/data/pop/maps/																																			Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783949451		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:58150									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=58150												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:58150	58150	413	D.E. BROWN								native	present	Skin | Skull																			1921-04-08		98	98	1921	4	8	8 APR 1921										| USA | WASHINGTON | STEVENS |  |  |  |	North America				United States	US	Washington	Stevens		LOON LAKE	USA | WASHINGTON | STEVENS | LOON LAKE											48.0617	-117.6317	NAD27	657						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783949450		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:58149									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=58149												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:58149	58149	412	D.E. BROWN				male				native	present	Skin | Skull																			1921-04-08		98	98	1921	4	8	8 APR 1921										| USA | WASHINGTON | STEVENS |  |  |  |	North America				United States	US	Washington	Stevens		LOON LAKE	USA | WASHINGTON | STEVENS | LOON LAKE											48.0617	-117.6317	NAD27	657						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783949449		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:58148									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=58148												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:58148	58148	411	D.E. BROWN				female				native	present	Skin | Skull																			1921-04-08		98	98	1921	4	8	8 APR 1921										| USA | WASHINGTON | STEVENS |  |  |  |	North America				United States	US	Washington	Stevens		LOON LAKE	USA | WASHINGTON | STEVENS | LOON LAKE											48.0617	-117.6317	NAD27	657						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783949448		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:58147									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=58147												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:58147	58147	410	D.E. BROWN				male				native	present	Skin | Skull																			1921-04-08		98	98	1921	4	8	8 APR 1921										| USA | WASHINGTON | STEVENS |  |  |  |	North America				United States	US	Washington	Stevens		LOON LAKE	USA | WASHINGTON | STEVENS | LOON LAKE											48.0617	-117.6317	NAD27	657						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783948881		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:57978									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=57978												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:57978	57978	127	ADOLPH MURIE				female				native	present	Skin | Skull																			1926-05-23		143	143	1926	5	23	23 MAY 1926										| USA | Montana | Ravalli |  |  |  |	North America				United States	US	Montana	Ravalli		HAMILTON	USA | MONTANA | RAVALLI | HAMILTON											46.1814	-114.1545	NAD27	48306						decimal degrees							VertNet Georeferencing Guidelines	Topozone.com	requires verification	center of county. locality not shown on maps																																			Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783948870		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:57977									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=57977												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:57977	57977	123	ADOLPH MURIE				male				native	present	Skin | Skull																			1926-05-02		122	122	1926	5	2	2 MAY 1926										| USA | Montana | Ravalli |  |  |  |	North America				United States	US	Montana	Ravalli		HAMILTON	USA | MONTANA | RAVALLI | HAMILTON											46.1814	-114.1545	NAD27	48306						decimal degrees							VertNet Georeferencing Guidelines	Topozone.com	requires verification	center of county. locality not shown on maps																																			Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783948869		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:57976									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=57976												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:57976	57976	122	ADOLPH MURIE				male				native	present	Skin | Skull																			1926-05-02		122	122	1926	5	2	2 MAY 1926										| USA | Montana | Ravalli |  |  |  |	North America				United States	US	Montana	Ravalli		HAMILTON	USA | MONTANA | RAVALLI | HAMILTON											46.1814	-114.1545	NAD27	48306						decimal degrees							VertNet Georeferencing Guidelines	Topozone.com	requires verification	center of county. locality not shown on maps																																			Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783945420		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:54728									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=54728												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:54728	54728	1	L.R. DICE				male				native	present	Skeleton | Skull																			1922-06-25		176	176	1922	6	25	25 JUN 1922										| USA | Washington | Spokane |  |  |  |	North America				United States	US	Washington	Spokane		WILLIAMS LAKE	USA | WASHINGTON | SPOKANE | WILLIAMS LAKE											47.3286	-117.6817	NAD27	1783						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783945419		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:54727									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=54727												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:54727	54727	8	L.R. DICE				male				native	present	Skin | Skull																			1922-06-28		179	179	1922	6	28	28 JUN 1922										| USA | Washington | Spokane |  |  |  |	North America				United States	US	Washington	Spokane		WILLIAMS LAKE	USA | WASHINGTON | SPOKANE | WILLIAMS LAKE											47.3286	-117.6817	NAD27	1783						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783945418		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:54726									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=54726												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:54726	54726	7	L.R. DICE				male				native	present	Skin | Skull																			1922-06-28		179	179	1922	6	28	28 JUN 1922										| USA | Washington | Spokane |  |  |  |	North America				United States	US	Washington	Spokane		WILLIAMS LAKE	USA | WASHINGTON | SPOKANE | WILLIAMS LAKE											47.3286	-117.6817	NAD27	1783						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783945417		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:54725									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=54725												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:54725	54725	2	L.R. DICE				female				native	present	Skin | Skull																			1922-06-26		177	177	1922	6	26	26 JUN 1922										| USA | Washington | Spokane |  |  |  |	North America				United States	US	Washington	Spokane		WILLIAMS LAKE	USA | WASHINGTON | SPOKANE | WILLIAMS LAKE											47.3286	-117.6817	NAD27	1783						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783944563		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:53874									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=53874												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:53874	53874	2	PHILIP PUTNAM				male				native	present	Skin | Skull																			1921-03-27		86	86	1921	3	27	27 MAR 1921										| USA | Washington | Whitman |  |  |  |	North America				United States	US	Washington	Whitman		PULLMAN	USA | WASHINGTON | WHITMAN | PULLMAN											46.7314	-117.1786	NAD27	4680						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783944562		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:53873									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=53873												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:53873	53873	1	PHILIP PUTNAM				female				native	present	Skin | Skull																			1921-03-26		85	85	1921	3	26	26 MAR 1921										| USA | Washington | Whitman |  |  |  |	North America				United States	US	Washington	Whitman		PULLMAN	USA | WASHINGTON | WHITMAN | PULLMAN											46.7314	-117.1786	NAD27	4680						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783944418		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:53704									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=53704												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:53704	53704		F.N. BLANCHARD								native	present	skull							PICK-UP												1920-09				1920	9		SEP 1920										| USA | WASHINGTON | STEVENS |  |  |  |	North America				United States	US	Washington	Stevens		SPRINGDALE	USA | WASHINGTON | STEVENS | SPRINGDALE											48.0575	-117.7403	NAD27	1622						decimal degrees							VertNet Georeferencing Guidelines	GNIS	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783944395		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:53685									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=53685												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:53685	53685	1651	L.R. DICE				female				native	present	skull							THIS SKULL IS FRON SKIN #53250												1909-04-18		108	108	1909	4	18	18 APR 1909										| USA | Idaho | Latah |  |  |  |	North America				United States	US	Idaho	Latah		MOSCOW MTS.	USA | IDAHO | LATAH | MOSCOW MTS.											46.8036	-116.8678	NAD27	17716				46.8036	-116.8678	decimal degrees							VertNet Georeferencing Guidelines	GNIS downloaded Aug 2002	requires verification	added 10 mi to extent for unspecified summit																																			Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
783943944		http://vertnet.org/resources/norms.html																								urn:catalog:UMMZ:Mammals:53250									en	http://creativecommons.org/publicdomain/zero/1.0			2015-04-06			http://portal.vertnet.org/o/ummz/mammals?id=53250												PhysicalObject		urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34916		UMMZ	Mammals			PreservedSpecimen				urn:catalog:UMMZ:Mammals:53250	53250		LEE R. DICE				female				native	present																				1909-04-18		108	108	1909	4	18	18 APR 1909										| USA | Idaho | Latah |  |  |  |	North America				United States	US	Idaho	Latah		MOSCOW	USA | IDAHO | LATAH | MOSCOW											46.7325	-116.9992	NAD27	3232				46.7325	-116.9992	decimal degrees							VertNet Georeferencing Guidelines	GNIS downloaded Aug 2002	requires verification																																				Spermophilus columbianus columbianus							RODENTIA | Sciuridae | SPERMOPHILUS	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
735691163																										urn:catalog:SBMNH:MAM:6143									en				2014-10-10															PhysicalObject		urn:lsid:biocol.org:col:34834			SBMNH	MAM			PreservedSpecimen				urn:catalog:SBMNH:MAM:6143	6143			1							native	present																				1923-04-13		103	103	1923	4	13											North America;United States;Washington;Stevens;;;;	North America				United States	US	Washington	Stevens		Colville	North America; United States; Washington; Stevens; ; ; ;											48.5466667	-117.9044444	not recorded (forced WGS84)																requires verification																																				Spermophilus columbianus columbianus							Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		columbianus	columbianus	subspecies				ICZN			
731739715																										urn:catalog:OMNH:Mammals:36819									English				2017-05-26								Sam Noble Oklahoma Museum of Natural History												OMNH	Mammals			PreservedSpecimen				urn:catalog:OMNH:Mammals:36819	36819		Mares, M. A.				F						skin, skeleton	In collection						DOR						Spermophilus columbianus Changed By Revelez, M. A.  on 28 September 2009 based on Helgen et al. 2009										1990		0							No					North America				United States		Idaho	Lemhi		North Folk												45.40603	-113.993964	WGS84	3036													GEOLocate [www.museum.tulane.edu/geolocate/]		Verified by data custodian																																				Urocitellus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus					Columbian Ground Squirrel				
686485825		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								96ddfa3f-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2014-11-19 14:17:00.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen			TotalLength: 333.0; TailLength: 96.0; HindFoot: 56.0; EarLength: 18.0; BodyMass: 353.4	96ddfa3f-1ed8-11e3-bfac-90b11c41863e	158709		KOEPPL J W				F						SB																			1975-07-12				1975	7	12												North America				U S A		MONTANA	MADISON CO		HARRISON, W OF; JOHNSON AND WILSON COLONIES											EXACT LOCALITY OF JOHNSON COLONY UNKNOWN	45.70	-111.78	WGS84							decimal degrees					Sean P. Maher	2007-05-10		Topozone.com																																					Urocitellus columbianus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								
686485824		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								96ddf56f-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2014-11-19 14:16:52.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen			TotalLength: 375.0; TailLength: 95.0; HindFoot: 53.0; EarLength: 27.0; BodyMass: 671.1	96ddf56f-1ed8-11e3-bfac-90b11c41863e	158708		KOEPPL J W				M						SB																			1975-07-12				1975	7	12												North America				U S A		MONTANA	MADISON CO		HARRISON, W OF; JOHNSON AND WILSON COLONIES											EXACT LOCALITY OF JOHNSON COLONY UNKNOWN	45.70	-111.78	WGS84							decimal degrees					Sean P. Maher	2007-05-10		Topozone.com																																					Urocitellus columbianus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								
686485823		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								96ddf072-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2014-11-19 14:16:43.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen			TotalLength: 389.0; TailLength: 101.0; HindFoot: 51.0; EarLength: 22.0; BodyMass: 486.0	96ddf072-1ed8-11e3-bfac-90b11c41863e	158707		KOEPPL J W				F						SN																			1975-07-12				1975	7	12												North America				U S A		MONTANA	MADISON CO		HARRISON, W OF; JOHNSON AND WILSON COLONIES											EXACT LOCALITY OF JOHNSON COLONY UNKNOWN	45.70	-111.78	WGS84							decimal degrees					Sean P. Maher	2007-05-10		Topozone.com																																					Urocitellus columbianus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								
686485822		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								96dde999-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2014-11-19 14:16:34.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen			TotalLength: 314.0; TailLength: 92.0; HindFoot: 48.0; EarLength: 19.0; BodyMass: 226.9	96dde999-1ed8-11e3-bfac-90b11c41863e	158706		KOEPPL J W				F						SN																			1975-07-10				1975	7	10												North America				U S A		MONTANA	MADISON CO		HARRISON, W OF; JOHNSON AND WILSON COLONIES											EXACT LOCALITY OF JOHNSON COLONY UNKNOWN	45.70	-111.78	WGS84							decimal degrees					Sean P. Maher	2007-05-10		Topozone.com																																					Urocitellus columbianus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								
686485821		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								96dde4d7-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2014-11-19 14:16:25.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen			TotalLength: 377.0; TailLength: 103.0; HindFoot: 50.0; EarLength: 23.0; BodyMass: 468.4	96dde4d7-1ed8-11e3-bfac-90b11c41863e	158705		KOEPPL J W				F						SN																			1975-07-09				1975	7	9												North America				U S A		MONTANA	MADISON CO		HARRISON, W OF; JOHNSON AND WILSON COLONIES											EXACT LOCALITY OF JOHNSON COLONY UNKNOWN	45.70	-111.78	WGS84							decimal degrees					Sean P. Maher	2007-05-10		Topozone.com																																					Urocitellus columbianus columbianus								Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								
